country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-03-2026 13:00:00",19.0364585,72.8954371,PM2.5,40,60,51
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-03-2026 13:00:00",19.0364585,72.8954371,NO2,20,72,44
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","24-03-2026 13:00:00",19.10078,72.87462,PM10,72,182,114
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-03-2026 13:00:00",19.04946,72.9230,SO2,1,11,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-03-2026 13:00:00",19.0632143,72.8456324,PM2.5,13,37,26
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-03-2026 13:00:00",19.0632143,72.8456324,SO2,4,6,4
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-03-2026 13:00:00",19.0632143,72.8456324,CO,30,30,30
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-03-2026 13:00:00",19.0863,72.8888,PM10,52,143,96
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-03-2026 13:00:00",19.0863,72.8888,NO2,5,10,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-03-2026 13:00:00",18.9767,72.8380,PM10,40,153,99
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-03-2026 13:00:00",18.9767,72.8380,OZONE,1,96,29
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","24-03-2026 13:00:00",19.11074,72.86084,PM2.5,56,98,82
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","24-03-2026 13:00:00",19.173852,77.296291,OZONE,9,76,35
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","24-03-2026 13:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","24-03-2026 13:00:00",18.9942180,72.8158167,CO,16,54,20
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","24-03-2026 13:00:00",21.121801,79.04952,PM2.5,42,169,92
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.0575752,73.0151367,OZONE,1,129,15
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.02579,73.10297,SO2,6,18,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.02579,73.10297,CO,5,59,18
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.02579,73.10297,OZONE,1,68,13
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.0630,73.1209,PM10,48,327,125
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-03-2026 13:00:00",19.265594,76.761463,NO2,1,86,19
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-03-2026 13:00:00",19.265594,76.761463,SO2,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-03-2026 13:00:00",19.265594,76.761463,CO,9,14,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-03-2026 13:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","24-03-2026 13:00:00",17.65439,75.90649,NO2,14,147,59
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","24-03-2026 13:00:00",17.65439,75.90649,CO,16,106,25
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","24-03-2026 13:00:00",17.65439,75.90649,OZONE,2,37,19
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","24-03-2026 13:00:00",19.26777,72.97182,SO2,6,14,9
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","24-03-2026 13:00:00",19.222279,72.957979,NO2,1,9,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","24-03-2026 13:00:00",19.222279,72.957979,OZONE,2,61,13
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","24-03-2026 13:00:00",19.235581,73.159121,PM10,96,163,130
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","24-03-2026 13:00:00",19.235581,73.159121,SO2,10,48,15
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","24-03-2026 13:00:00",18.530085,73.849598,SO2,25,55,37
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","24-03-2026 13:00:00",18.547056,73.826908,SO2,2,9,5
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","24-03-2026 13:00:00",18.547056,73.826908,OZONE,1,91,36
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","24-03-2026 13:00:00",18.664282,73.763966,CO,23,82,64
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","24-03-2026 13:00:00",18.664282,73.763966,OZONE,4,42,13
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-03-2026 13:00:00",17.6336264,75.9132495,PM10,68,104,85
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-03-2026 13:00:00",17.6336264,75.9132495,NO2,6,64,23
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-03-2026 13:00:00",18.616318,73.765797,OZONE,22,100,43
India,Maharashtra,Pune,"Bhosari, Pune - IITM","24-03-2026 13:00:00",18.640051,73.848956,CO,28,91,55
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-03-2026 13:00:00",18.501793,73.927532,NO2,33,154,90
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","24-03-2026 13:00:00",18.454450,73.854155,PM2.5,30,61,44
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","24-03-2026 13:00:00",18.454450,73.854155,PM10,52,103,79
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","24-03-2026 13:00:00",18.454450,73.854155,OZONE,14,66,36
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","24-03-2026 13:00:00",18.573040,73.927715,PM2.5,23,138,87
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","24-03-2026 13:00:00",25.5586,91.8985,PM2.5,1,11,5
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","24-03-2026 13:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","24-03-2026 13:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-03-2026 13:00:00",25.6635413,94.0989878,NO2,3,4,4
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-03-2026 13:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-03-2026 13:00:00",25.6635413,94.0989878,OZONE,1,16,4
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","24-03-2026 13:00:00",21.51161,86.89088,PM10,50,143,67
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","24-03-2026 13:00:00",21.51161,86.89088,NH3,1,2,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","24-03-2026 13:00:00",21.941841,86.728318,PM10,49,94,68
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","24-03-2026 13:00:00",21.941841,86.728318,CO,12,38,24
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","24-03-2026 13:00:00",21.941841,86.728318,OZONE,13,86,30
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","24-03-2026 13:00:00",20.240790,85.836784,NH3,4,6,5
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","24-03-2026 13:00:00",19.950220,73.731480,OZONE,24,122,38
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-03-2026 13:00:00",19.9591346,73.7788008,PM10,85,158,115
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-03-2026 13:00:00",19.9591346,73.7788008,SO2,4,26,9
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-03-2026 13:00:00",19.9591346,73.7788008,CO,15,48,27
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.090337,73.014232,PM10,75,100,84
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-03-2026 13:00:00",18.59051,73.77946,NO2,26,82,46
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-03-2026 13:00:00",18.59051,73.77946,NH3,2,4,3
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-03-2026 13:00:00",18.59051,73.77946,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-03-2026 13:00:00",18.59051,73.77946,CO,19,67,50
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-03-2026 13:00:00",18.616318,73.765797,PM10,55,175,108
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.1135051,73.008978,PM2.5,26,133,70
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.0575752,73.0151367,NO2,10,47,28
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-03-2026 13:00:00",19.0575752,73.0151367,CO,4,96,42
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","24-03-2026 13:00:00",26.470859,74.646594,SO2,3,4,3
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","24-03-2026 13:00:00",27.554793,76.611536,PM2.5,60,112,72
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","24-03-2026 13:00:00",27.554793,76.611536,OZONE,8,170,18
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","24-03-2026 13:00:00",23.555190,74.440010,NO2,8,80,40
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","24-03-2026 13:00:00",23.555190,74.440010,SO2,2,10,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","24-03-2026 13:00:00",25.106006,76.469948,PM2.5,8,95,61
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","24-03-2026 13:00:00",25.106006,76.469948,NH3,2,8,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","24-03-2026 13:00:00",25.106006,76.469948,OZONE,28,145,74
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","24-03-2026 13:00:00",25.747299,71.393989,PM10,33,72,49
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","24-03-2026 13:00:00",25.747299,71.393989,NO2,8,32,14
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","24-03-2026 13:00:00",11.9309,79.8027,CO,8,32,22
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","24-03-2026 13:00:00",31.620000,74.876512,NO2,3,29,5
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","24-03-2026 13:00:00",31.620000,74.876512,OZONE,33,46,38
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","24-03-2026 13:00:00",30.233011,74.907758,NO2,22,54,31
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","24-03-2026 13:00:00",31.321907,75.578914,SO2,18,20,19
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","24-03-2026 13:00:00",31.321907,75.578914,CO,50,54,52
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","24-03-2026 13:00:00",31.321907,75.578914,OZONE,1,65,28
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","24-03-2026 13:00:00",27.215415,77.50873,OZONE,7,114,52
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","24-03-2026 13:00:00",25.339605,74.618883,SO2,2,17,9
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","24-03-2026 13:00:00",28.194909,76.862296,SO2,2,14,10
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","24-03-2026 13:00:00",28.194909,76.862296,OZONE,6,43,19
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","24-03-2026 13:00:00",28.207266,76.829265,NO2,14,85,48
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","24-03-2026 13:00:00",28.018792,73.292658,CO,12,82,36
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","24-03-2026 13:00:00",20.94185,86.11510,OZONE,20,141,50
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","24-03-2026 13:00:00","20.48891     ","85.84768     ",CO,48,56,52
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","24-03-2026 13:00:00",21.643900,85.599355,NO2,8,11,9
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","24-03-2026 13:00:00",21.643900,85.599355,SO2,12,29,23
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","24-03-2026 13:00:00",21.847279,85.416905,NO2,4,9,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","24-03-2026 13:00:00",25.435774,75.644272,PM10,58,119,90
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","24-03-2026 13:00:00",25.435774,75.644272,NO2,16,75,34
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-03-2026 13:00:00",24.892047,74.623527,NH3,6,13,10
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","24-03-2026 13:00:00",28.296139,74.961696,OZONE,35,109,66
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","24-03-2026 13:00:00",26.895552,76.334753,CO,10,64,34
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","24-03-2026 13:00:00","30.736056 ",76.209694,NH3,7,7,7
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","24-03-2026 13:00:00",30.9028,75.8086,NO2,31,36,34
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","24-03-2026 13:00:00",30.9028,75.8086,CO,30,72,48
India,Punjab,Patiala,"Model Town, Patiala - PPCB","24-03-2026 13:00:00",30.349388,76.366642,PM10,59,126,98
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","24-03-2026 13:00:00",22.265816,86.174829,SO2,7,14,10
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","24-03-2026 13:00:00",22.265816,86.174829,OZONE,3,39,12
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","24-03-2026 13:00:00",22.220833,84.809444,SO2,4,6,5
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","24-03-2026 13:00:00",22.220833,84.809444,OZONE,3,29,10
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","24-03-2026 13:00:00",20.34652,85.81630,OZONE,12,75,31
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","24-03-2026 13:00:00",21.8004996,83.8396977,NO2,3,32,7
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","24-03-2026 13:00:00",21.8004996,83.8396977,OZONE,41,70,44
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","24-03-2026 13:00:00",11.9309,79.8027,NH3,1,4,3
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","24-03-2026 13:00:00",28.108988,75.386577,OZONE,24,128,60
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","24-03-2026 13:00:00",26.268249,73.0193853,PM10,40,90,60
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","24-03-2026 13:00:00",26.268249,73.0193853,NO2,17,31,22
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","24-03-2026 13:00:00",26.295810,73.082283,PM2.5,10,85,38
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","24-03-2026 13:00:00",26.295810,73.082283,NO2,8,70,30
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","24-03-2026 13:00:00",26.295810,73.082283,SO2,1,3,1
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","24-03-2026 13:00:00",26.215415,73.070156,SO2,1,4,3
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","24-03-2026 13:00:00",26.215415,73.070156,CO,10,72,22
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","24-03-2026 13:00:00",26.215415,73.070156,OZONE,3,66,31
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","24-03-2026 13:00:00",26.9502929,75.730943,PM2.5,42,149,87
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","24-03-2026 13:00:00",26.9502929,75.730943,OZONE,13,41,27
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","24-03-2026 13:00:00",26.912329,70.909168,NH3,11,22,16
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","24-03-2026 13:00:00",25.344694,72.626208,PM2.5,13,58,31
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","24-03-2026 13:00:00",25.344694,72.626208,PM10,26,121,57
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","24-03-2026 13:00:00",25.344694,72.626208,CO,7,46,21
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","24-03-2026 13:00:00",24.588397,76.172782,SO2,6,18,11
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","24-03-2026 13:00:00",24.588397,76.172782,CO,6,108,40
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","24-03-2026 13:00:00",27.213494,73.734444,OZONE,20,83,50
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","24-03-2026 13:00:00",24.041198,74.780702,PM10,53,165,103
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","24-03-2026 13:00:00",24.041198,74.780702,NO2,3,6,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","24-03-2026 13:00:00",24.041198,74.780702,NH3,4,5,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","24-03-2026 13:00:00",26.358805,73.047444,PM10,21,77,50
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","24-03-2026 13:00:00",26.358805,73.047444,NO2,2,72,33
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","24-03-2026 13:00:00",26.253384,72.976571,NH3,8,35,12
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","24-03-2026 13:00:00",26.253384,72.976571,SO2,2,8,2
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","24-03-2026 13:00:00",26.902909,75.836858,PM10,37,103,73
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","24-03-2026 13:00:00",26.843698,75.766894,PM10,41,135,92
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","24-03-2026 13:00:00",26.843698,75.766894,NO2,47,68,56
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","24-03-2026 13:00:00",29.610750,74.283608,PM2.5,12,53,32
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","24-03-2026 13:00:00",29.610750,74.283608,NO2,10,54,23
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","24-03-2026 13:00:00",29.610750,74.283608,NH3,3,70,9
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","24-03-2026 13:00:00",25.196024,75.855668,OZONE,11,127,70
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","24-03-2026 13:00:00",27.213494,73.734444,PM10,33,265,102
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","24-03-2026 13:00:00",26.9164092,75.7994901,NH3,1,4,2
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","24-03-2026 13:00:00",26.9164092,75.7994901,SO2,23,27,24
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","24-03-2026 13:00:00",25.164090,75.858137,NH3,7,12,10
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","24-03-2026 13:00:00",25.164090,75.858137,CO,20,83,42
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","24-03-2026 13:00:00",24.5886166,73.6321397,PM2.5,28,81,49
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","24-03-2026 13:00:00",27.338530,88.614099,NH3,1,17,2
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","24-03-2026 13:00:00",13.0664,"80.2112 ",SO2,1,3,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","24-03-2026 13:00:00",13.1278,80.2642,PM2.5,8,43,22
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","24-03-2026 13:00:00",13.1278,80.2642,NO2,11,16,14
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","24-03-2026 13:00:00",13.1278,80.2642,SO2,4,7,6
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","24-03-2026 13:00:00",17.470431,78.566959,CO,12,22,20
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-03-2026 13:00:00",17.518400,78.278777,PM10,37,64,50
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-03-2026 13:00:00",17.518400,78.278777,NO2,5,26,14
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-03-2026 13:00:00",17.518400,78.278777,NH3,1,7,4
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","24-03-2026 13:00:00",17.5316895,78.218939,PM10,18,53,40
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","24-03-2026 13:00:00",10.942451,76.978996,PM2.5,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","24-03-2026 13:00:00",10.942451,76.978996,CO,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","24-03-2026 13:00:00",13.4127,80.1081,PM10,36,188,89
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","24-03-2026 13:00:00",13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","24-03-2026 13:00:00",13.4127,80.1081,SO2,1,33,20
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","24-03-2026 13:00:00",27.608912,75.153302,NH3,9,17,13
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","24-03-2026 13:00:00",24.885261,72.857549,PM10,28,101,50
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","24-03-2026 13:00:00",24.885261,72.857549,SO2,4,22,7
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","24-03-2026 13:00:00",29.931624,73.864511,PM2.5,17,63,36
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","24-03-2026 13:00:00",13.1662,80.2584,NH3,1,2,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","24-03-2026 13:00:00",13.1662,80.2584,SO2,14,18,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","24-03-2026 13:00:00",13.164544,80.26285,SO2,13,26,16
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","24-03-2026 13:00:00",17.5316895,78.218939,NH3,1,1,1
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","24-03-2026 13:00:00",17.585705,78.126199,PM2.5,33,67,49
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","24-03-2026 13:00:00",17.393559,78.339194,PM2.5,49,73,59
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","24-03-2026 13:00:00",17.393559,78.339194,PM10,75,100,88
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","24-03-2026 13:00:00",17.544899,78.486949,OZONE,16,33,19
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","24-03-2026 13:00:00",12.9533,80.2357,NO2,3,8,5
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","24-03-2026 13:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","24-03-2026 13:00:00",28.964949,77.278761,PM2.5,28,301,151
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","24-03-2026 13:00:00",28.964949,77.278761,OZONE,2,69,17
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","24-03-2026 13:00:00",28.359581,79.414455,CO,30,70,46
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","24-03-2026 13:00:00",28.359581,79.414455,OZONE,15,22,17
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","24-03-2026 13:00:00",28.38910936,79.42963708,PM10,23,88,53
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","24-03-2026 13:00:00",28.406963,77.849831,PM2.5,41,168,81
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","24-03-2026 13:00:00",27.19865833,78.00598056,CO,28,52,40
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","24-03-2026 13:00:00",27.19412,77.96237,NO2,36,36,36
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","24-03-2026 13:00:00",27.19412,77.96237,NH3,8,9,8
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","24-03-2026 13:00:00",27.19412,77.96237,CO,4,36,21
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","24-03-2026 13:00:00",27.169338,78.03582,NO2,18,21,19
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","24-03-2026 13:00:00",27.19862,77.92066,PM10,27,142,82
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","24-03-2026 13:00:00",17.429398,78.569354,CO,9,116,11
